Relatório Meteorológico da Estação: Guaratiba

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
02/01/2019  00:15:00  HBV     0.0       048       1.4         24.8   1010.0       ND
02/01/2019  00:30:00  HBV     0.0       069       3.5         25.1   1009.4       ND
02/01/2019  00:45:00  HBV     0.0       046       2.8         24.8   1009.3       ND
02/01/2019  01:00:00  HBV     0.0       041       2.1         25.1   1009.1       ND
02/01/2019  01:15:00  HBV     0.0       051       4.2         25.1   1008.9       ND
02/01/2019  01:30:00  HBV     0.0       061       3.9         24.7   1008.8       ND
02/01/2019  01:45:00  HBV     0.0       056       1.8         24.7   1008.7       ND
02/01/2019  02:00:00  HBV     0.0       069       2.1         24.3   1008.3       ND
02/01/2019  03:15:00  HBV     0.0       058       3.9         24.2   1007.7       ND
02/01/2019  03:30:00  HBV     0.0       050       4.9         24.3   1007.7       ND
02/01/2019  03:45:00  HBV     0.0       078       4.2         24.3   1008.0       ND
02/01/2019  04:00:00  HBV     0.0       067       3.9         24.6   1008.0       ND
02/01/2019  04:15:00  HBV     0.0       063       2.5         24.6   1008.0       ND
02/01/2019  04:30:00  HBV     0.0       044       2.5         24.6   1008.2       ND
02/01/2019  04:45:00  HBV     0.0       061       5.3         24.5   1008.2       ND
02/01/2019  05:00:00  HBV     0.0       071       4.6         24.7   1008.4       ND
02/01/2019  05:15:00  HBV     0.0       066       2.1         24.5   1008.6       ND
02/01/2019  05:30:00  HBV     0.0       069       3.9         24.5   1008.7       ND
02/01/2019  05:45:00  HBV     0.0       128       1.4         24.3   1008.9       ND
02/01/2019  06:00:00  HBV     0.0       001       1.4         24.5   1009.3       ND
02/01/2019  06:15:00  HBV     0.0       055       1.1         24.3   1009.2       ND
02/01/2019  06:30:00  HBV     0.0       002       2.5         24.3   1009.4       ND
02/01/2019  06:45:00  HBV     0.0       046       0.7         24.8   1009.4       ND
02/01/2019  07:00:00  HBV     0.0       041       1.4         26.5   1009.7       ND
02/01/2019  07:15:00  HBV     0.0       072       1.8         28.0   1010.0       ND
02/01/2019  07:30:00  HBV     0.0       095       3.5         28.7   1010.3       ND
02/01/2019  07:45:00  HBV     0.0       032       2.5         28.8   1010.3       ND
02/01/2019  08:00:00  HBV     0.0       041       3.2         29.1   1010.3       ND
02/01/2019  08:15:00  HBV     0.0       014       7.1         29.6   1010.3       ND
02/01/2019  08:30:00  HBV     0.0         -       0.0         30.9   1010.3       ND
02/01/2019  08:45:00  HBV     0.0       356       4.2         31.9   1010.5       ND
02/01/2019  09:00:00  HBV     0.0       357       4.9         32.4   1010.5       ND
02/01/2019  09:15:00  HBV     0.0       020       3.2         31.9   1010.8       ND
02/01/2019  09:30:00  HBV     0.0       213       6.0         29.6   1010.5       ND
02/01/2019  09:45:00  HBV     0.0       188       9.5         29.9   1010.5       ND
02/01/2019  10:00:00  HBV     0.0       205       7.8         29.7   1010.5       ND
02/01/2019  10:15:00  HBV     0.0       197       8.8         29.9   1010.0       ND
02/01/2019  10:30:00  HBV     0.0       179       8.1         29.7   1010.4       ND
02/01/2019  10:45:00  HBV     0.0       209       7.1         29.8   1010.0       ND
02/01/2019  11:00:00  HBV     0.0       194      13.1         30.4   1009.9       ND
02/01/2019  11:15:00  HBV     0.0       184      10.9         30.4   1009.8       ND
02/01/2019  11:30:00  HBV     0.0       158       5.6         30.1   1009.9       ND
02/01/2019  11:45:00  HBV     0.0       189      12.7         30.9   1009.5       ND
02/01/2019  12:00:00  HBV     0.0       198      16.9         30.2   1009.3       ND
02/01/2019  12:15:00  HBV     0.0       181      24.0         29.8   1009.5       ND
02/01/2019  12:30:00  HBV     0.0       202      10.9         31.2   1009.3       ND
02/01/2019  12:45:00  HBV     0.0       179      20.5         30.4   1009.3       ND
02/01/2019  13:00:00  HBV     0.0       177       8.5         30.8   1009.1       ND
02/01/2019  13:15:00  HBV     0.0       193      16.2         31.3   1009.3       ND
02/01/2019  13:30:00  HBV     0.0       192      12.7         30.2   1009.3       ND
02/01/2019  13:45:00  HBV     0.0       174      22.6         31.7   1009.2       ND
02/01/2019  14:00:00  HBV     0.0       173      11.3         31.2   1008.8       ND
02/01/2019  14:15:00  HBV     0.0       188      17.6         30.9   1008.8       ND
02/01/2019  14:30:00  HBV     0.0       186      20.1         30.2   1008.9       ND
02/01/2019  14:45:00  HBV     0.0       182      19.1         30.2   1008.6       ND
02/01/2019  15:00:00  HBV     0.0       159      14.5         30.7   1008.3       ND
02/01/2019  15:15:00  HBV     0.0       168      17.3         32.8   1008.2       ND
02/01/2019  15:30:00  HBV     0.0       155       9.9         31.2   1008.0       ND
02/01/2019  15:45:00  HBV     0.0       203      16.2         30.8   1007.8       ND
02/01/2019  16:00:00  HBV     0.0       196       8.5         30.4   1008.0       ND
02/01/2019  16:15:00  HBV     0.0       212      13.8         30.8   1007.8       ND
02/01/2019  16:30:00  HBV     0.0       173       9.9         30.4   1007.6       ND
02/01/2019  16:45:00  HBV     0.0       180       8.8         29.7   1007.3       ND
02/01/2019  17:00:00  HBV     0.0       172       9.9         30.1   1007.3       ND
02/01/2019  17:15:00  HBV     0.0       175       6.7         29.7   1007.3       ND
02/01/2019  17:30:00  HBV     0.0       195       9.5         29.7   1007.6       ND
02/01/2019  17:45:00  HBV     0.0       186       6.4         29.6   1007.3       ND
02/01/2019  18:00:00  HBV     0.0       222       7.4         29.5   1007.1       ND
02/01/2019  18:15:00  HBV     0.0       189      12.7         29.2   1007.1       ND
02/01/2019  18:30:00  HBV     0.0       178      12.7         29.1   1007.1       ND
02/01/2019  18:45:00  HBV     0.0       178       8.5         29.1   1007.3       ND
02/01/2019  19:00:00  HBV     0.0       131       7.4         29.5   1007.6       ND
02/01/2019  19:15:00  HBV     0.0       119       7.8         28.8   1007.8       ND
02/01/2019  19:30:00  HBV     0.0       103       4.2         28.0   1007.8       ND
02/01/2019  19:45:00  HBV     0.0       149       6.0         27.7   1007.8       ND
02/01/2019  20:00:00  HBV     0.0       106       6.7         28.0   1008.2       ND
02/01/2019  20:15:00  HBV     0.0       117      11.6         28.2   1008.1       ND
02/01/2019  20:30:00  HBV     0.0       129       7.1         27.1   1008.3       ND
02/01/2019  20:45:00  HBV     0.0       149       2.8         26.7   1008.3       ND
02/01/2019  21:00:00  HBV     0.0       101       4.6         27.0   1008.3       ND
02/01/2019  21:15:00  HBV     0.0       169       3.9         27.1   1008.6       ND
02/01/2019  21:30:00  HBV     0.0       122       4.9         27.1   1008.8       ND
02/01/2019  21:45:00  HBV     0.0       102       6.0         26.8   1008.8       ND
02/01/2019  22:00:00  HBV     0.0       067       1.4         26.9   1009.1       ND
02/01/2019  22:15:00  HBV     0.0       081       0.4         26.3   1009.1       ND
02/01/2019  22:30:00  HBV     0.0       094       3.5         26.3   1008.8       ND
02/01/2019  22:45:00  HBV     0.0       104       5.3         26.4   1008.8       ND
02/01/2019  23:00:00  HBV     0.0       051       1.8         26.2   1008.8       ND
02/01/2019  23:15:00  HBV     0.0       049       1.4         26.0   1008.6       ND
02/01/2019  23:30:00  HBV     0.0       038       2.5         26.0   1008.6       ND
02/01/2019  23:45:00  HBV     0.0       012       5.6         25.8   1008.3       ND
03/01/2019  00:00:00  HBV     0.0       058       4.9         26.3   1008.0       ND
03/01/2019  00:15:00  HBV     0.0       048       0.7         26.4   1007.7       ND
03/01/2019  00:30:00  HBV     0.0       033       2.8         26.3   1007.5       ND
03/01/2019  00:45:00  HBV     0.0       353       3.5         26.0   1007.1       ND
03/01/2019  01:00:00  HBV     0.0       021       2.1         26.3   1006.9       ND
03/01/2019  01:15:00  HBV     0.0       049       4.2         26.0   1006.5       ND
03/01/2019  01:30:00  HBV     0.0       051       3.2         26.0   1006.4       ND
03/01/2019  01:45:00  HBV     0.0       059       3.5         25.9   1006.1       ND
03/01/2019  02:00:00  HBV     0.0       058       3.9         25.9   1005.8       ND
03/01/2019  03:15:00  HBV     0.0       064       3.9         26.0   1005.6       ND
03/01/2019  03:30:00  HBV     0.0       076       2.5         25.9   1005.3       ND
03/01/2019  03:45:00  HBV     0.0       074       1.4         25.4   1005.6       ND
03/01/2019  04:00:00  HBV     0.0       044       2.1         25.1   1005.4       ND
03/01/2019  04:15:00  HBV     0.0       088       1.4         26.5   1005.3       ND
03/01/2019  04:30:00  HBV     0.0       072       2.5         26.3   1005.3       ND
03/01/2019  04:45:00  HBV     0.0       075       4.6         25.6   1005.3       ND
03/01/2019  05:00:00  HBV     0.0       062       3.9         25.8   1005.4       ND
03/01/2019  05:15:00  HBV     0.0       085       4.6         25.7   1005.6       ND
03/01/2019  05:30:00  HBV     0.0       076       2.5         26.2   1005.9       ND
03/01/2019  05:45:00  HBV     0.0       068      10.6         26.3   1005.8       ND
03/01/2019  06:00:00  HBV     0.0       064       3.5         26.8   1005.5       ND
03/01/2019  06:15:00  HBV     0.0       073       8.8         26.8   1005.6       ND
03/01/2019  06:30:00  HBV     0.0       012       5.3         26.9   1005.5       ND
03/01/2019  06:45:00  HBV     0.0       037       7.4         27.0   1005.8       ND
03/01/2019  07:00:00  HBV     0.0       054       3.2         27.4   1006.1       ND
03/01/2019  07:15:00  HBV     0.0       029      11.6         27.9   1005.9       ND
03/01/2019  07:30:00  HBV     0.0       088       5.3         28.1   1006.0       ND
03/01/2019  07:45:00  HBV     0.0       082       5.6         28.2   1005.9       ND
03/01/2019  08:00:00  HBV     0.0       106       5.3         29.6   1006.1       ND
03/01/2019  08:15:00  HBV     0.0       073      12.3         29.7   1006.1       ND
03/01/2019  08:30:00  HBV     0.0       007       8.1         29.5   1006.1       ND
03/01/2019  08:45:00  HBV     0.0       054       6.4         30.4   1006.1       ND
03/01/2019  09:00:00  HBV     0.0       060      12.3         30.3   1006.1       ND
03/01/2019  09:15:00  HBV     0.0       061       3.2         31.7   1006.1       ND
03/01/2019  09:30:00  HBV     0.0       337       2.1         32.3   1006.1       ND
03/01/2019  09:45:00  HBV     0.0       031       6.0         32.4   1006.1       ND
03/01/2019  10:00:00  HBV     0.0       118       1.1         32.8   1006.5       ND
03/01/2019  10:15:00  HBV     0.0       034      13.8         33.6   1006.4       ND
03/01/2019  10:30:00  HBV     0.0       020      20.1         33.5   1006.1       ND
03/01/2019  10:45:00  HBV     0.0       040      12.0         34.8   1006.2       ND
03/01/2019  11:00:00  HBV     0.0       002      26.8         35.2   1006.0       ND
03/01/2019  11:15:00  HBV     0.0       023       9.2         35.6   1005.9       ND
03/01/2019  11:30:00  HBV     0.0       347       8.5         36.8   1005.8       ND
03/01/2019  11:45:00  HBV     0.0       339      10.9         37.5   1005.8       ND
03/01/2019  12:00:00  HBV     0.0       335       6.7         37.4   1005.8       ND
03/01/2019  12:15:00  HBV     0.0       321       2.1         38.9   1005.4       ND
03/01/2019  12:30:00  HBV     0.0       018       7.1         39.2   1005.5       ND
03/01/2019  12:45:00  HBV     0.0       000      14.5         41.4   1005.3       ND
03/01/2019  13:00:00  HBV     0.0       333       2.1         39.5   1005.0       ND
03/01/2019  13:15:00  HBV     0.0       356       8.1         40.8   1004.8       ND
03/01/2019  13:30:00  HBV     0.0       324       4.6         41.3   1004.8       ND
03/01/2019  13:45:00  HBV     0.0       243      15.9         36.8   1004.5       ND
03/01/2019  14:00:00  HBV     0.0       230      11.3         36.7   1004.5       ND
03/01/2019  14:15:00  HBV     0.0       179      14.8         35.2   1004.5       ND
03/01/2019  14:30:00  HBV     0.0       184      16.6         34.6   1004.3       ND
03/01/2019  14:45:00  HBV     0.0       218       9.5         33.9   1004.1       ND
03/01/2019  15:00:00  HBV     0.0       163      12.0         32.9   1003.8       ND
03/01/2019  15:15:00  HBV     0.0       184      15.9         33.4   1003.7       ND
03/01/2019  15:30:00  HBV     0.0       212      13.4         33.5   1003.8       ND
03/01/2019  15:45:00  HBV     0.0       183      20.1         33.9   1003.4       ND
03/01/2019  16:00:00  HBV     0.0       181      11.6         33.7   1003.3       ND
03/01/2019  16:15:00  HBV     0.0       172      12.0         33.7   1003.3       ND
03/01/2019  16:30:00  HBV     0.0       166      14.5         35.3   1003.1       ND
03/01/2019  16:45:00  HBV     0.0       178      12.3         35.1   1003.2       ND
03/01/2019  17:00:00  HBV     0.0       183       7.1         35.9   1003.3       ND
03/01/2019  17:15:00  HBV     0.0       057       4.6         36.2   1003.6       ND
03/01/2019  17:30:00  HBV     0.0       150       9.5         36.5   1003.3       ND
03/01/2019  17:45:00  HBV     0.0       171       8.5         35.8   1003.6       ND
03/01/2019  18:00:00  HBV     0.0       098      10.9         34.2   1003.6       ND
03/01/2019  18:15:00  HBV     0.0       113       4.2         33.1   1003.8       ND
03/01/2019  18:30:00  HBV     0.0         -       0.0         33.7   1004.1       ND
03/01/2019  18:45:00  HBV     0.0       103       5.6         34.8   1003.7       ND
03/01/2019  19:00:00  HBV     0.0       079       3.5         34.5   1004.1       ND
03/01/2019  19:15:00  HBV     0.0       074       4.6         33.0   1004.1       ND
03/01/2019  19:30:00  HBV     0.0       037       6.0         31.9   1004.7       ND
03/01/2019  19:45:00  HBV     0.0       041       4.9         31.4   1004.9       ND
03/01/2019  20:00:00  HBV     0.0       035      11.3         31.0   1004.9       ND
03/01/2019  20:15:00  HBV     0.0       056       2.5         30.4   1004.9       ND
03/01/2019  20:30:00  HBV     0.0       050       6.4         30.3   1005.2       ND
03/01/2019  20:45:00  HBV     0.0       020       3.9         29.8   1005.4       ND
03/01/2019  21:00:00  HBV     0.0       042       3.5         29.6   1005.3       ND
03/01/2019  21:15:00  HBV     0.0       044       7.4         29.0   1005.9       ND
03/01/2019  21:30:00  HBV     0.0       038      10.6         28.5   1005.6       ND
03/01/2019  21:45:00  HBV     0.0       059       9.2         28.7   1005.9       ND
03/01/2019  22:00:00  HBV     0.0       040       3.2         29.0   1005.9       ND
03/01/2019  22:15:00  HBV     0.0       033       4.6         28.8   1006.1       ND
03/01/2019  22:30:00  HBV     0.0       059       4.9         28.7   1006.4       ND
03/01/2019  22:45:00  HBV     0.0       058      11.6         28.6   1006.4       ND
03/01/2019  23:00:00  HBV     0.0       023       4.2         29.0   1006.4       ND
03/01/2019  23:15:00  HBV     0.0       030       7.1         28.8   1006.1       ND
03/01/2019  23:30:00  HBV     0.0       054      12.7         28.8   1006.1       ND
03/01/2019  23:45:00  HBV     0.0       360       8.1         28.7   1006.1       ND
04/01/2019  00:00:00  HBV     0.0       006       4.2         28.4   1005.9       ND
04/01/2019  00:15:00  HBV     0.0       055       7.8         28.5   1005.9       ND
04/01/2019  00:30:00  HBV     0.0       128       7.4         28.4   1005.6       ND
04/01/2019  00:45:00  HBV     0.0       073      10.2         28.1   1005.4       ND
04/01/2019  01:00:00  HBV     0.0       324       3.2         28.0   1005.2       ND
04/01/2019  01:15:00  HBV     0.0       112       9.5         27.9   1004.9       ND
04/01/2019  01:30:00  HBV     0.0       037      11.3         27.7   1004.9       ND
04/01/2019  01:45:00  HBV     0.0       031       8.1         27.4   1004.9       ND
04/01/2019  02:00:00  HBV     0.0       045       7.8         27.6   1004.7       ND
04/01/2019  03:15:00  HBV     0.0       033      10.9         27.1   1003.6       ND
04/01/2019  03:30:00  HBV     0.0       004       8.8         27.1   1003.7       ND
04/01/2019  03:45:00  HBV     0.0       035      14.5         27.5   1003.9       ND
04/01/2019  04:00:00  HBV     0.0       011      10.6         27.6   1003.7       ND
04/01/2019  04:15:00  HBV     0.0       025      10.2         27.6   1003.6       ND
04/01/2019  04:30:00  HBV     0.0       025       2.5         27.7   1003.8       ND
04/01/2019  04:45:00  HBV     0.0       021      10.6         27.9   1003.9       ND
04/01/2019  05:00:00  HBV     0.0       047       5.3         27.9   1004.2       ND
04/01/2019  05:15:00  HBV     0.0       067       2.1         28.0   1004.1       ND
04/01/2019  05:30:00  HBV     0.0       031       8.5         28.0   1004.4       ND
04/01/2019  05:45:00  HBV     0.0       029      17.6         28.1   1004.7       ND
04/01/2019  06:00:00  HBV     0.0       058       7.1         28.1   1004.7       ND
04/01/2019  06:15:00  HBV     0.0       038      10.6         28.0   1004.9       ND
04/01/2019  06:30:00  HBV     0.0       041       3.9         27.6   1005.2       ND
04/01/2019  06:45:00  HBV     0.0       024      13.1         28.0   1005.2       ND
04/01/2019  07:00:00  HBV     0.0       343       4.2         28.0   1005.3       ND
04/01/2019  07:15:00  HBV     0.0       023      17.3         28.1   1005.4       ND
04/01/2019  07:30:00  HBV     0.0       039      10.2         28.5   1005.4       ND
04/01/2019  07:45:00  HBV     0.0       026       7.8         28.6   1005.6       ND
04/01/2019  08:00:00  HBV     0.0       015      14.5         28.7   1005.8       ND
04/01/2019  08:15:00  HBV     0.0       031      18.7         29.5   1005.8       ND
04/01/2019  08:30:00  HBV     0.0       020       8.5         30.1   1006.1       ND
04/01/2019  08:45:00  HBV     0.0       347       2.1         31.5   1005.9       ND
04/01/2019  09:00:00  HBV     0.0       019      10.2         32.6   1005.9       ND
04/01/2019  09:15:00  HBV     0.0       082       8.5         33.4   1005.6       ND
04/01/2019  09:30:00  HBV     0.0       030       4.6         33.5   1005.9       ND
04/01/2019  09:45:00  HBV     0.0       018      21.9         33.9   1006.0       ND
04/01/2019  10:00:00  HBV     0.0       036       7.8         34.7   1005.9       ND
04/01/2019  10:15:00  HBV     0.0       076       4.9         35.2   1005.9       ND
04/01/2019  10:30:00  HBV     0.0       054       6.4         35.0   1006.0       ND
04/01/2019  10:45:00  HBV     0.0       045      13.1         36.5   1005.9       ND
04/01/2019  11:00:00  HBV     0.0       022       7.4         36.4   1006.2       ND
04/01/2019  11:15:00  HBV     0.0       028       5.3         37.8   1006.0       ND
04/01/2019  11:30:00  HBV     0.0       352       8.5         38.9   1006.2       ND
04/01/2019  11:45:00  HBV     0.0       026       9.5         38.5   1006.2       ND
04/01/2019  12:00:00  HBV     0.0       330       4.9         39.1   1006.2       ND
04/01/2019  12:15:00  HBV     0.0       331      11.3         39.7   1006.5       ND
04/01/2019  12:30:00  HBV     0.0       338       3.5         40.6   1005.8       ND
04/01/2019  12:45:00  HBV     0.0       293      10.6         38.6   1005.9       ND
04/01/2019  13:00:00  HBV     0.0       249      12.0         37.8   1005.6       ND
04/01/2019  13:15:00  HBV     0.0       260      10.6         36.7   1005.8       ND
04/01/2019  13:30:00  HBV     0.0       249      12.0         33.9   1005.8       ND
04/01/2019  13:45:00  HBV     0.0       269      12.0         34.8   1005.8       ND
04/01/2019  14:00:00  HBV     0.0       243       8.5         33.1   1005.8       ND
04/01/2019  14:15:00  HBV     0.0       237       6.7         33.5   1005.3       ND
04/01/2019  14:30:00  HBV     0.0       240       6.7         32.8   1005.0       ND
04/01/2019  14:45:00  HBV     0.0       229       6.7         32.9   1005.0       ND
04/01/2019  15:00:00  HBV     0.0       253       9.5         33.0   1004.8       ND
04/01/2019  15:15:00  HBV     0.0       210       2.5         32.5   1004.8       ND
04/01/2019  15:30:00  HBV     0.0       222       5.6         33.4   1004.8       ND
04/01/2019  15:45:00  HBV     0.0       223       5.6         33.5   1004.5       ND
04/01/2019  16:00:00  HBV     0.0       227       6.0         32.9   1004.5       ND
04/01/2019  16:15:00  HBV     0.0       221       8.8         33.9   1004.5       ND
04/01/2019  16:30:00  HBV     0.0       228       7.8         32.4   1004.5       ND
04/01/2019  16:45:00  HBV     0.0       231       6.0         32.9   1004.3       ND
04/01/2019  17:00:00  HBV     0.0       220       4.9         31.8   1004.8       ND
04/01/2019  17:15:00  HBV     0.0       239       6.0         31.2   1005.0       ND
04/01/2019  17:30:00  HBV     0.0       238       8.8         30.7   1004.9       ND
04/01/2019  17:45:00  HBV     0.0       239       7.8         30.3   1005.0       ND
04/01/2019  18:00:00  HBV     0.0       267       3.9         30.2   1004.9       ND
04/01/2019  18:15:00  HBV     0.0       257       3.9         30.3   1004.9       ND
04/01/2019  18:30:00  HBV     0.0       308       4.2         29.9   1005.4       ND
04/01/2019  18:45:00  HBV     0.0       276       1.8         29.6   1005.4       ND
04/01/2019  19:00:00  HBV     0.0       354       3.2         29.6   1005.6       ND
